id,name,descr,aliases
WMPID480,Thomas Zmich,Thomas Zmich is a Republican candidate for the 6th District of New York.,Thomas Zmich|Zmich|Thomas Zmich's|Zmich's|THOMAS ZMICH|ZMICH|THOMAS ZMICH'S|ZMICH'S
WMPID489,Nicole Malliotakis,Nicole Malliotakis is a Republican candidate for the 11th District of New York.,Nicole Malliotakis|Malliotakis|Nicole Malliotakis'|Malliotakis'|NICOLE MALLIOTAKIS|MALLIOTAKIS|NICOLE MALLIOTAKIS'|MALLIOTAKIS'
WMPID497,Ritchie Torres,Ritchie Torres is a Democratic candidate for the 15th District of New York.,Ritchie Torres|Torres|Ritchie Torres'|Torres'|RITCHIE TORRES|TORRES|RITCHIE TORRES'|TORRES'
WMPID505,Jamaal Bowman,Jamaal Bowman is a Democratic candidate for the 16th District of New York.,Jamaal Bowman|Bowman|Jamaal Bowman's|Bowman's|JAMAAL BOWMAN|BOWMAN|JAMAAL BOWMAN'S|BOWMAN'S
WMPID506,Mondaire Jones,Mondaire Jones is a Democratic candidate for the 10th District of New York.,Mondaire Jones|Jones|Mondaire Jones'|Jones'|MONDAIRE JONES|JONES|MONDAIRE JONES'|JONES'
WMPID512,Elizabeth Joy,Elizabeth Joy is a Republican candidate for the 20th District of New York.,Elizabeth Joy|Joy|Elizabeth Joy's|Joy's|ELIZABETH JOY|JOY|ELIZABETH JOY'S|JOY'S
WMPID534,Bill Johnson,Bill Johnson is a Republican candidate for the 6th District of Ohio.,Bill Johnson|Johnson|Bill Johnson's|Johnson's|BILL JOHNSON|JOHNSON|BILL JOHNSON'S|JOHNSON'S
WMPID551,Stephanie Bice,Stephanie Bice is a Republican candidate for the 5th District of Oklahoma.,Stephanie Bice|Bice|Stephanie Bice's|Bice's|STEPHANIE BICE|BICE|STEPHANIE BICE'S|BICE'S
WMPID555,Cliff Bentz,Cliff Bentz is a Republican candidate for the 2nd District of Oregon.,Cliff Bentz|Bentz|Cliff Bentz's|Bentz's|CLIFF BENTZ|BENTZ|CLIFF BENTZ'S|BENTZ'S
WMPID559,Joanna Harbour,Joanna Harbour is a Republican candidate for the 3rd District of Oregon.,Joanna Harbour|Harbour|Joanna Harbour's|Harbour's|JOANNA HARBOUR|HARBOUR|JOANNA HARBOUR'S|HARBOUR'S
WMPID560,Alek Skarlatos,Alek Skarlatos is a Republican candidate for the 4th District of Oregon.,Alek Skarlatos|Skarlatos|Alek Skarlatos'|Skarlatos'|ALEK SKARLATOS|SKARLATOS|ALEK SKARLATOS'|SKARLATOS'
WMPID564,Mike Kelly,Mike Kelly is a Republican candidate for the 16th District of Pennsylvania.,Mike Kelly|Kelly|Mike Kelly's|Kelly's|MIKE KELLY|KELLY|MIKE KELLY'S|KELLY'S
WMPID571,Lisa Scheller,Lisa Scheller is a Republican candidate for the 7th District of Pennsylvania.,Lisa Scheller|Scheller|Lisa Scheller's|Scheller's|LISA SCHELLER|SCHELLER|LISA SCHELLER'S|SCHELLER'S
WMPID572,Jim Bognet,Jim Bognet is a Republican candidate for the 8th District of Pennsylvania.,Jim Bognet|Bognet|Jim Bognet's|Bognet's|JIM BOGNET|BOGNET|JIM BOGNET'S|BOGNET'S
WMPID590,David Cicilline,David Cicilline is a Democratic candidate for the 1st District of Rhode Island.,David Cicilline|Cicilline|David Cicilline's|Cicilline's|DAVID CICILLINE|CICILLINE|DAVID CICILLINE'S|CICILLINE'S
WMPID595,Nancy Mace,Nancy Mace is a Republican candidate for the 1st District of South Carolina.,Nancy Mace|Mace|Nancy Mace's|Mace's|NANCY MACE|MACE|NANCY MACE'S|MACE'S
WMPID598,Jeff Duncan,Jeff Duncan is a Republican candidate for the 3rd District of South Carolina.,Jeff Duncan|Duncan|Jeff Duncan's|Duncan's|JEFF DUNCAN|DUNCAN|JEFF DUNCAN'S|DUNCAN'S
WMPID606,Diana Harshbarger,Diana Harshbarger is a Republican candidate for the 1st District of Tennessee.,Diana Harshbarger|Harshbarger|Diana Harshbarger's|Harshbarger's|DIANA HARSHBARGER|HARSHBARGER|DIANA HARSHBARGER'S|HARSHBARGER'S
WMPID607,Chuck Fleischmann,Chuck Fleischmann is a Republican candidate for the 3rd District of Tennessee.,Chuck Fleischmann|Fleischmann|Chuck Fleischmann's|Fleischmann's|CHUCK FLEISCHMANN|FLEISCHMANN|CHUCK FLEISCHMANN'S|FLEISCHMANN'S
WMPID609,Meg Gorman,Meg Gorman is a Democratic candidate for the 3rd District of Tennessee.,Meg Gorman|Gorman|Meg Gorman's|Gorman's|MEG GORMAN|GORMAN|MEG GORMAN'S|GORMAN'S
WMPID610,Scott Desjarlais,Scott Desjarlais is a Republican candidate for the 4th District of Tennessee.,Scott Desjarlais|Desjarlais|Scott Desjarlais'|Desjarlais'|SCOTT DESJARLAIS|DESJARLAIS|SCOTT DESJARLAIS'|DESJARLAIS'
WMPID617,Dennis Clark,Dennis Clark is a 3rd party candidate for the 9th District of Tennessee.,Dennis Clark|Clark|Dennis Clark's|Clark's|DENNIS CLARK|CLARK|DENNIS CLARK'S|CLARK'S
WMPID628,Patrick Fallon,Patrick Fallon is a Republican candidate for the 4th District of Texas.,Patrick Fallon|Fallon|Patrick Fallon's|Fallon's|PATRICK FALLON|FALLON|PATRICK FALLON'S|FALLON'S
WMPID636,Wesley Hunt,Wesley Hunt is a Republican candidate for the 38th District of Texas.,Wesley Hunt|Hunt|Wesley Hunt's|Hunt's|WESLEY HUNT|HUNT|WESLEY HUNT'S|HUNT'S
WMPID639,Johnny Teague,Johnny Teague is a Republican candidate for the 7th District of Texas.,Johnny Teague|Teague|Johnny Teague's|Teague's|JOHNNY TEAGUE|TEAGUE|JOHNNY TEAGUE'S|TEAGUE'S
WMPID645,August Pfluger,August Pfluger is a Republican candidate for the 11th District of Texas.,August Pfluger|Pfluger|August Pfluger's|Pfluger's|AUGUST PFLUGER|PFLUGER|AUGUST PFLUGER'S|PFLUGER'S
WMPID650,Ronny Jackson,Ronny Jackson is a Republican candidate for the 13rd District of Texas.,Ronny Jackson|Jackson|Ronny Jackson's|Jackson's|RONNY JACKSON|JACKSON|RONNY JACKSON'S|JACKSON'S
WMPID654,Monica De La Cruz Hernandez,Monica De La Cruz Hernandez is a Republican candidate for the 15th District of Texas.,Monica De La Cruz Hernandez|De La Cruz Hernandez|Monica De La Cruz Hernandez's|De La Cruz Hernandez's|MONICA DE LA CRUZ HERNANDEZ|DE LA CRUZ HERNANDEZ|MONICA DE LA CRUZ HERNANDEZ'S|DE LA CRUZ HERNANDEZ'S
WMPID655,Irene Armendariz-Jackson,Irene Armendariz-Jackson is a Republican candidate for the 16th District of Texas.,Irene Armendariz-Jackson|Armendariz-Jackson|Irene Armendariz-Jackson's|Armendariz-Jackson's|IRENE ARMENDARIZ-JACKSON|ARMENDARIZ-JACKSON|IRENE ARMENDARIZ-JACKSON'S|ARMENDARIZ-JACKSON'S
WMPID667,Troy Nehls,Troy Nehls is a Republican candidate for the 22nd District of Texas.,Troy Nehls|Nehls|Troy Nehls'|Nehls'|TROY NEHLS|NEHLS|TROY NEHLS'|NEHLS'
WMPID671,Beth Van Duyne,Beth Van Duyne is a Republican candidate for the 24th District of Texas.,Beth Van Duyne|Van Duyne|Beth Van Duyne's|Van Duyne's|BETH VAN DUYNE|VAN DUYNE|BETH VAN DUYNE'S|VAN DUYNE'S
WMPID688,Tony Gonzales,Tony Gonzales is a Republican candidate for the 23rd District of Texas.,Tony Gonzales|Gonzales|Tony Gonzales'|Gonzales'|TONY GONZALES|GONZALES|TONY GONZALES'|GONZALES'
WMPID690,Jennifer Sharon,Jennifer Sharon is a Republican candidate for the 37th District of Texas.,Jennifer Sharon|Sharon|Jennifer Sharon's|Sharon's|JENNIFER SHARON|SHARON|JENNIFER SHARON'S|SHARON'S
WMPID696,Blake Moore,Blake Moore is a Republican candidate for the 1st District of Utah.,Blake Moore|Moore|Blake Moore's|Moore's|BLAKE MOORE|MOORE|BLAKE MOORE'S|MOORE'S
WMPID706,Burgess Owens,Burgess Owens is a Republican candidate for the 4th District of Utah.,Burgess Owens|Owens|Burgess Owens'|Owens'|BURGESS OWENS|OWENS|BURGESS OWENS'|OWENS'
WMPID713,Leon Benjamin,Leon Benjamin is a Republican candidate for the 4th District of Virginia.,Leon Benjamin|Benjamin|Leon Benjamin's|Benjamin's|LEON BENJAMIN|BENJAMIN|LEON BENJAMIN'S|BENJAMIN'S
WMPID715,Bob Good,Bob Good is a Republican candidate for the 5th District of Virginia.,Bob Good|Good|Bob Good's|Good's|BOB GOOD|GOOD|BOB GOOD'S|GOOD'S
WMPID726,Morgan Griffith,Morgan Griffith is a Republican candidate for the 9th District of Virginia.,Morgan Griffith|Griffith|Morgan Griffith's|Griffith's|MORGAN GRIFFITH|GRIFFITH|MORGAN GRIFFITH'S|GRIFFITH'S
WMPID735,Rick Larsen,Rick Larsen is a Democratic candidate for the 2nd District of Washington.,Rick Larsen|Larsen|Rick Larsen's|Larsen's|RICK LARSEN|LARSEN|RICK LARSEN'S|LARSEN'S
WMPID736,Jason Call,Jason Call is a Democratic candidate for the 2nd District of Washington.,Jason Call|Call|Jason Call's|Call's|JASON CALL|CALL|JASON CALL'S|CALL'S
WMPID742,Elizabeth Kreiselmaier,Elizabeth Kreiselmaier is a Republican candidate for the 6th District of Washington.,Elizabeth Kreiselmaier|Kreiselmaier|Elizabeth Kreiselmaier's|Kreiselmaier's|ELIZABETH KREISELMAIER|KREISELMAIER|ELIZABETH KREISELMAIER'S|KREISELMAIER'S
WMPID743,Suzan DelBene,Suzan DelBene is a Democratic candidate for the 1st District of Washington.,Suzan DelBene|DelBene|Suzan DelBene's|DelBene's|SUZAN DELBENE|DELBENE|SUZAN DELBENE'S|DELBENE'S
WMPID746,Marilyn Strickland,Marilyn Strickland is a Democratic candidate for the 10th District of Washington.,Marilyn Strickland|Strickland|Marilyn Strickland's|Strickland's|MARILYN STRICKLAND|STRICKLAND|MARILYN STRICKLAND'S|STRICKLAND'S
WMPID753,Derrick Van Orden,Derrick Van Orden is a Republican candidate for the 3rd District of Wisconsin.,Derrick Van Orden|Van Orden|Derrick Van Orden's|Van Orden's|DERRICK VAN ORDEN|VAN ORDEN|DERRICK VAN ORDEN'S|VAN ORDEN'S
WMPID755,Scott Fitzgerald,Scott Fitzgerald is a Republican candidate for the 5th District of Wisconsin.,Scott Fitzgerald|Fitzgerald|Scott Fitzgerald's|Fitzgerald's|SCOTT FITZGERALD|FITZGERALD|SCOTT FITZGERALD'S|FITZGERALD'S
WMPID758,Tom Tiffany,Tom Tiffany is a Republican candidate for the 7th District of Wisconsin.,Tom Tiffany|Tiffany|Tom Tiffany's|Tiffany's|TOM TIFFANY|TIFFANY|TOM TIFFANY'S|TIFFANY'S
WMPID764,Lacy Watson,Lacy Watson is a Democratic candidate for the 3rd District of West Virginia.,Lacy Watson|Watson|Lacy Watson's|Watson's|LACY WATSON|WATSON|LACY WATSON'S|WATSON'S
WMPID767,Lynnette Grey Bull,Lynnette Grey Bull is a Democratic candidate for the 0th District of Wyoming.,Lynnette Grey Bull|Grey Bull|Lynnette Grey Bull's|Grey Bull's|LYNNETTE GREY BULL|GREY BULL|LYNNETTE GREY BULL'S|GREY BULL'S
WMPID769,Mike D Rogers,Mike D Rogers is a Republican candidate for the 3rd District of Alabama.,Mike D Rogers|Rogers|Mike D Rogers'|Rogers'|MIKE D ROGERS|ROGERS|MIKE D ROGERS'|ROGERS'
WMPID770,Raul M Grijalva,Raul M Grijalva is a Democratic candidate for the 7th District of Arizona.,Raul M Grijalva|Grijalva|Raul M Grijalva's|Grijalva's|RAUL M GRIJALVA|GRIJALVA|RAUL M GRIJALVA'S|GRIJALVA'S
WMPID772,Julia Brownley,Julia Brownley is a Democratic candidate for the 26th District of California.,Julia Brownley|Brownley|Julia Brownley's|Brownley's|JULIA BROWNLEY|BROWNLEY|JULIA BROWNLEY'S|BROWNLEY'S
WMPID773,Doug LaMalfa,Doug LaMalfa is a Republican candidate for the 1st District of California.,Doug LaMalfa|LaMalfa|Doug LaMalfa's|LaMalfa's|DOUG LAMALFA|LAMALFA|DOUG LAMALFA'S|LAMALFA'S
WMPID774,Jared Huffman,Jared Huffman is a Democratic candidate for the 2nd District of California.,Jared Huffman|Huffman|Jared Huffman's|Huffman's|JARED HUFFMAN|HUFFMAN|JARED HUFFMAN'S|HUFFMAN'S
WMPID775,Eric Swalwell,Eric Swalwell is a Democratic candidate for the 14th District of California.,Eric Swalwell|Swalwell|Eric Swalwell's|Swalwell's|ERIC SWALWELL|SWALWELL|ERIC SWALWELL'S|SWALWELL'S
WMPID776,David Valadao,David Valadao is a Republican candidate for the 22nd District of California.,David Valadao|Valadao|David Valadao's|Valadao's|DAVID VALADAO|VALADAO|DAVID VALADAO'S|VALADAO'S
WMPID777,Tony Cardenas,Tony Cardenas is a Democratic candidate for the 29th District of California.,Tony Cardenas|Cardenas|Tony Cardenas'|Cardenas'|TONY CARDENAS|CARDENAS|TONY CARDENAS'|CARDENAS'
WMPID778,Pete Aguilar,Pete Aguilar is a Democratic candidate for the 33rd District of California.,Pete Aguilar|Aguilar|Pete Aguilar's|Aguilar's|PETE AGUILAR|AGUILAR|PETE AGUILAR'S|AGUILAR'S
WMPID780,Raul Ruiz,Raul Ruiz is a Democratic candidate for the 25th District of California.,Raul Ruiz|Ruiz|Raul Ruiz's|Ruiz's|RAUL RUIZ|RUIZ|RAUL RUIZ'S|RUIZ'S
WMPID781,Ken Calvert,Ken Calvert is a Republican candidate for the 41st District of California.,Ken Calvert|Calvert|Ken Calvert's|Calvert's|KEN CALVERT|CALVERT|KEN CALVERT'S|CALVERT'S
WMPID782,Linda Sanchez,Linda Sanchez is a Democratic candidate for the 38th District of California.,Linda Sanchez|Sanchez|Linda Sanchez's|Sanchez's|LINDA SANCHEZ|SANCHEZ|LINDA SANCHEZ'S|SANCHEZ'S
WMPID783,Mark Takano,Mark Takano is a Democratic candidate for the 39th District of California.,Mark Takano|Takano|Mark Takano's|Takano's|MARK TAKANO|TAKANO|MARK TAKANO'S|TAKANO'S
WMPID784,Juan Vargas,Juan Vargas is a Democratic candidate for the 52nd District of California.,Juan Vargas|Vargas|Juan Vargas'|Vargas'|JUAN VARGAS|VARGAS|JUAN VARGAS'|VARGAS'
WMPID785,Scott Peters,Scott Peters is a Democratic candidate for the 50th District of California.,Scott Peters|Peters|Scott Peters'|Peters'|SCOTT PETERS|PETERS|SCOTT PETERS'|PETERS'
WMPID786,Joe Courtney,Joe Courtney is a Democratic candidate for the 2nd District of Connecticut.,Joe Courtney|Courtney|Joe Courtney's|Courtney's|JOE COURTNEY|COURTNEY|JOE COURTNEY'S|COURTNEY'S
WMPID787,Val Demings,Val Demings is a Democratic Senate candidate in Florida.,Val Demings|Demings|Val Demings'|Demings'|VAL DEMINGS|DEMINGS|VAL DEMINGS'|DEMINGS'
WMPID788,Lois J Frankel,Lois J Frankel is a Democratic candidate for the 22nd District of Florida.,Lois J Frankel|Frankel|Lois J Frankel's|Frankel's|LOIS J FRANKEL|FRANKEL|LOIS J FRANKEL'S|FRANKEL'S
WMPID790,Mario Diaz-Balart,Mario Diaz-Balart is a Republican candidate for the 26th District of Florida.,Mario Diaz-Balart|Diaz-Balart|Mario Diaz-Balart's|Diaz-Balart's|MARIO DIAZ-BALART|DIAZ-BALART|MARIO DIAZ-BALART'S|DIAZ-BALART'S
WMPID791,Sanford Bishop,Sanford Bishop is a Democratic candidate for the 2nd District of Georgia.,Sanford Bishop|Bishop|Sanford Bishop's|Bishop's|SANFORD BISHOP|BISHOP|SANFORD BISHOP'S|BISHOP'S
WMPID793,Richard W Allen,Richard W Allen is a Republican candidate for the 12th District of Georgia.,Richard W Allen|Allen|Richard W Allen's|Allen's|RICHARD W ALLEN|ALLEN|RICHARD W ALLEN'S|ALLEN'S
WMPID794,David Scott,David Scott is a Democratic candidate for the 13rd District of Georgia.,David Scott|Scott|David Scott's|Scott's|DAVID SCOTT|SCOTT|DAVID SCOTT'S|SCOTT'S
WMPID796,Ed Case,Ed Case is a Democratic candidate for the 1st District of Hawaii.,Ed Case|Case|Ed Case's|Case's|ED CASE|CASE|ED CASE'S|CASE'S
WMPID799,Robin Kelly,Robin Kelly is a Democratic candidate for the 2nd District of Illinois.,Robin Kelly|Kelly|Robin Kelly's|Kelly's|ROBIN KELLY|KELLY|ROBIN KELLY'S|KELLY'S
WMPID800,Brad Schneider,Brad Schneider is a Democratic candidate for the 10th District of Illinois.,Brad Schneider|Schneider|Brad Schneider's|Schneider's|BRAD SCHNEIDER|SCHNEIDER|BRAD SCHNEIDER'S|SCHNEIDER'S
WMPID803,Thomas Massie,Thomas Massie is a Republican candidate for the 4th District of Kentucky.,Thomas Massie|Massie|Thomas Massie's|Massie's|THOMAS MASSIE|MASSIE|THOMAS MASSIE'S|MASSIE'S
WMPID804,Stephen F Lynch,Stephen F Lynch is a Democratic candidate for the 8th District of Massachusetts.,Stephen F Lynch|Lynch|Stephen F Lynch's|Lynch's|STEPHEN F LYNCH|LYNCH|STEPHEN F LYNCH'S|LYNCH'S
WMPID805,Dutch Ruppersberger,Dutch Ruppersberger is a Democratic candidate for the 2nd District of Maryland.,Dutch Ruppersberger|Ruppersberger|Dutch Ruppersberger's|Ruppersberger's|DUTCH RUPPERSBERGER|RUPPERSBERGER|DUTCH RUPPERSBERGER'S|RUPPERSBERGER'S
WMPID806,Steny H Hoyer,Steny H Hoyer is a Democratic candidate for the 5th District of Maryland.,Steny H Hoyer|Hoyer|Steny H Hoyer's|Hoyer's|STENY H HOYER|HOYER|STENY H HOYER'S|HOYER'S
WMPID807,Dan Kildee,Dan Kildee is a Democratic candidate for the 8th District of Michigan.,Dan Kildee|Kildee|Dan Kildee's|Kildee's|DAN KILDEE|KILDEE|DAN KILDEE'S|KILDEE'S
WMPID811,Jim Higgins,Jim Higgins is a 3rd party candidate for the 8th District of Missouri.,Jim Higgins|Higgins|Jim Higgins'|Higgins'|JIM HIGGINS|HIGGINS|JIM HIGGINS'|HIGGINS'
WMPID812,Ann L Wagner,Ann L Wagner is a Republican candidate for the 2nd District of Missouri.,Ann L Wagner|Wagner|Ann L Wagner's|Wagner's|ANN L WAGNER|WAGNER|ANN L WAGNER'S|WAGNER'S
WMPID813,Eshan Patel,Eshan Patel is a 3rd party candidate for the 1st District of North Carolina.,Eshan Patel|Patel|Eshan Patel's|Patel's|ESHAN PATEL|PATEL|ESHAN PATEL'S|PATEL'S
WMPID814,David Rouzer,David Rouzer is a Republican candidate for the 7th District of North Carolina.,David Rouzer|Rouzer|David Rouzer's|Rouzer's|DAVID ROUZER|ROUZER|DAVID ROUZER'S|ROUZER'S
WMPID815,Richard Hudson,Richard Hudson is a Republican candidate for the 9th District of North Carolina.,Richard Hudson|Hudson|Richard Hudson's|Hudson's|RICHARD HUDSON|HUDSON|RICHARD HUDSON'S|HUDSON'S
WMPID816,Donald M Payne Jr.,Donald M Payne Jr. is a Democratic candidate for the 10th District of New Jersey.,Donald M Payne Jr.|Payne|Donald M Payne Jr.'s|Payne's|DONALD M PAYNE JR.|PAYNE|DONALD M PAYNE JR.'S|PAYNE'S
WMPID818,Mark Amodei,Mark Amodei is a Republican candidate for the 2nd District of Nevada.,Mark Amodei|Amodei|Mark Amodei's|Amodei's|MARK AMODEI|AMODEI|MARK AMODEI'S|AMODEI'S
WMPID819,Steven Horsford,Steven Horsford is a Democratic candidate for the 4th District of Nevada.,Steven Horsford|Horsford|Steven Horsford's|Horsford's|STEVEN HORSFORD|HORSFORD|STEVEN HORSFORD'S|HORSFORD'S
WMPID820,Nydia M Velazquez,Nydia M Velazquez is a Democratic candidate for the 7th District of New York.,Nydia M Velazquez|Velazquez|Nydia M Velazquez's|Velazquez's|NYDIA M VELAZQUEZ|VELAZQUEZ|NYDIA M VELAZQUEZ'S|VELAZQUEZ'S
WMPID821,Grace Meng,Grace Meng is a Democratic candidate for the 6th District of New York.,Grace Meng|Meng|Grace Meng's|Meng's|GRACE MENG|MENG|GRACE MENG'S|MENG'S
WMPID822,Hakeem Jeffries,Hakeem Jeffries is a Democratic candidate for the 8th District of New York.,Hakeem Jeffries|Jeffries|Hakeem Jeffries'|Jeffries'|HAKEEM JEFFRIES|JEFFRIES|HAKEEM JEFFRIES'|JEFFRIES'
WMPID823,Adriano Espaillat,Adriano Espaillat is a Democratic candidate for the 13rd District of New York.,Adriano Espaillat|Espaillat|Adriano Espaillat's|Espaillat's|ADRIANO ESPAILLAT|ESPAILLAT|ADRIANO ESPAILLAT'S|ESPAILLAT'S
WMPID824,Carolyn B Maloney,Carolyn B Maloney is a Democratic candidate for the 12th District of New York.,Carolyn B Maloney|Maloney|Carolyn B Maloney's|Maloney's|CAROLYN B MALONEY|MALONEY|CAROLYN B MALONEY'S|MALONEY'S
WMPID825,Jerrold Nadler,Jerrold Nadler is a Democratic candidate for the 12th District of New York.,Jerrold Nadler|Nadler|Jerrold Nadler's|Nadler's|JERROLD NADLER|NADLER|JERROLD NADLER'S|NADLER'S
WMPID827,Sean Patrick Maloney,Sean Patrick Maloney is a Democratic candidate for the 17th District of New York.,Sean Patrick Maloney|Maloney|Sean Patrick Maloney's|Maloney's|SEAN PATRICK MALONEY|MALONEY|SEAN PATRICK MALONEY'S|MALONEY'S
WMPID828,Brad Wenstrup,Brad Wenstrup is a Republican candidate for the 2nd District of Ohio.,Brad Wenstrup|Wenstrup|Brad Wenstrup's|Wenstrup's|BRAD WENSTRUP|WENSTRUP|BRAD WENSTRUP'S|WENSTRUP'S
WMPID829,Michael R Turner,Michael R Turner is a Republican candidate for the 10th District of Ohio.,Michael R Turner|Turner|Michael R Turner's|Turner's|MICHAEL R TURNER|TURNER|MICHAEL R TURNER'S|TURNER'S
WMPID830,Joyce Beatty,Joyce Beatty is a Democratic candidate for the 3rd District of Ohio.,Joyce Beatty|Beatty|Joyce Beatty's|Beatty's|JOYCE BEATTY|BEATTY|JOYCE BEATTY'S|BEATTY'S
WMPID831,Marcy Kaptur,Marcy Kaptur is a Democratic candidate for the 9th District of Ohio.,Marcy Kaptur|Kaptur|Marcy Kaptur's|Kaptur's|MARCY KAPTUR|KAPTUR|MARCY KAPTUR'S|KAPTUR'S
WMPID832,David P Joyce,David P Joyce is a Republican candidate for the 14th District of Ohio.,David P Joyce|Joyce|David P Joyce's|Joyce's|DAVID P JOYCE|JOYCE|DAVID P JOYCE'S|JOYCE'S
WMPID834,Markwayne Mullin,Markwayne Mullin is a Republican Senate candidate in Oklahoma.,Markwayne Mullin|Mullin|Markwayne Mullin's|Mullin's|MARKWAYNE MULLIN|MULLIN|MARKWAYNE MULLIN'S|MULLIN'S
WMPID835,Tom Cole,Tom Cole is a Republican candidate for the 4th District of Oklahoma.,Tom Cole|Cole|Tom Cole's|Cole's|TOM COLE|COLE|TOM COLE'S|COLE'S
WMPID836,Suzanne Bonamici,Suzanne Bonamici is a Democratic candidate for the 1st District of Oregon.,Suzanne Bonamici|Bonamici|Suzanne Bonamici's|Bonamici's|SUZANNE BONAMICI|BONAMICI|SUZANNE BONAMICI'S|BONAMICI'S
WMPID837,Scott Perry,Scott Perry is a Republican candidate for the 10th District of Pennsylvania.,Scott Perry|Perry|Scott Perry's|Perry's|SCOTT PERRY|PERRY|SCOTT PERRY'S|PERRY'S
WMPID838,Matt Cartwright,Matt Cartwright is a Democratic candidate for the 8th District of Pennsylvania.,Matt Cartwright|Cartwright|Matt Cartwright's|Cartwright's|MATT CARTWRIGHT|CARTWRIGHT|MATT CARTWRIGHT'S|CARTWRIGHT'S
WMPID839,James E Clyburn,James E Clyburn is a Democratic candidate for the 6th District of South Carolina.,James E Clyburn|Clyburn|James E Clyburn's|Clyburn's|JAMES E CLYBURN|CLYBURN|JAMES E CLYBURN'S|CLYBURN'S
WMPID840,Joe Wilson,Joe Wilson is a Republican candidate for the 2nd District of South Carolina.,Joe Wilson|Wilson|Joe Wilson's|Wilson's|JOE WILSON|WILSON|JOE WILSON'S|WILSON'S
WMPID841,Michael Chandler,Michael Chandler is a 3rd party candidate for the 4th District of South Carolina.,Michael Chandler|Chandler|Michael Chandler's|Chandler's|MICHAEL CHANDLER|CHANDLER|MICHAEL CHANDLER'S|CHANDLER'S
WMPID844,David Kustoff,David Kustoff is a Republican candidate for the 8th District of Tennessee.,David Kustoff|Kustoff|David Kustoff's|Kustoff's|DAVID KUSTOFF|KUSTOFF|DAVID KUSTOFF'S|KUSTOFF'S
WMPID846,Clark Paterson,Clark Paterson is a 3rd party candidate for the 37th District of Texas.,Clark Paterson|Paterson|Clark Paterson's|Paterson's|CLARK PATERSON|PATERSON|CLARK PATERSON'S|PATERSON'S
WMPID847,Pete Sessions,Pete Sessions is a Republican candidate for the 17th District of Texas.,Pete Sessions|Sessions|Pete Sessions'|Sessions'|PETE SESSIONS|SESSIONS|PETE SESSIONS'|SESSIONS'
WMPID848,Randy Weber,Randy Weber is a Republican candidate for the 14th District of Texas.,Randy Weber|Weber|Randy Weber's|Weber's|RANDY WEBER|WEBER|RANDY WEBER'S|WEBER'S
WMPID849,Henry Cuellar,Henry Cuellar is a Democratic candidate for the 28th District of Texas.,Henry Cuellar|Cuellar|Henry Cuellar's|Cuellar's|HENRY CUELLAR|CUELLAR|HENRY CUELLAR'S|CUELLAR'S
WMPID850,Michael Burgess,Michael Burgess is a Republican candidate for the 26th District of Texas.,Michael Burgess|Burgess|Michael Burgess'|Burgess'|MICHAEL BURGESS|BURGESS|MICHAEL BURGESS'|BURGESS'
